lista;item;Proyecto;item_exp;cond;bias;nombre_rol;errores;rt_determinante;rt_nombre;rt_verbo1;rt_pronombre;rt_verbo2;q_words;q_words_SN_Pron;respeta_verbo_verbo;respeta_sust_sust;oracion;palabra_0;palabra_1;palabra_2;palabra_3;palabra_4;palabra_5;palabra_6;palabra_7;palabra_8;palabra_9;palabra_10;palabra_11;palabra_12;palabra_13;palabra_14;part;ID;edad;id_genero;nacionalidad;residencia;lengua;educacion;lentes;mail;tiempo_total
C;106;Bologna;gender58;g_fem;masc;ministro;no;651;759;760;760;808;15;5;si;si;"I ministri partecipano alla riunione di gabinetto; tutti attendevano impazientemente dei dettagli sul piano economico.";651;759;760;549;659;740;752;760;808;975;1168;667;724;735.0;566.0;59;59;21;femmina;italiana;xxx;italiano;laurea triennale in corso;no;xxx;657709
C;90;todos;gender42;g_fem;masc;minero;no;473;651;649;701;717;14;4;no;no;"Le minatrici lavorano in condizioni pericolose; tutte chiedono migliori condizioni di lavoro nella miniera.";473;651;649;709;841;676;701;717;882;652;684;809;1424;741.0;;59;59;21;femmina;italiana;xxx;italiano;laurea triennale in corso;no;xxx;657709
C;63;todos;gender15;g_masc;fem;pedeagogo;no;576;1020;1541;1399;1189;13;5;no;no;"I portinai svolgono solertemente il loro lavoro; tutti puliscono con attenzione le scale.";576;1020;1541;2183;1050;795;675;1399;1189;883;825;585;1146;;;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
C;58;todos;gender10;g_fem;fem;partero;no;562;669;1198;965;864;13;4;no;no;"Le ostetriche assistono molte partorienti in ospedale; tutte supportano le madri in travaglio.";562;669;1198;745;1265;888;795;965;864;809;864;845;661;;;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
C;83;todos;gender35;g_masc;masc;ingeniero;si;1006;906;2008;1154;1129;13;5;no;no;"Gli ingegneri predispongono il progetto del tunnel; tutti considerano la resistenza del terreno.";1006;906;2008;710;1164;589;1039;1154;1129;1110;1349;961;667;;;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
C;51;todos;gender3;g_masc;fem;astrólogo;no;516;710;1040;824;1169;14;4;si;si;"Gli astrologi analizzano le carte astrali; tutti formulano la loro predizione per l' anno futuro.";516;710;1040;943;765;1159;824;1169;1125;920;1043;860;1234;1170.0;969.0;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
C;82;todos;gender34;g_fem;masc;carpintero;no;588;2023;1209;750;1239;13;6;si;si;"Le architette progettano strutture innovative per le aziende; tutte rispettano le norme ambientali.";588;2023;1209;1255;773;710;724;809;750;1239;760;854;685;;;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
C;62;todos;gender14;g_fem;fem;maestro;no;532;903;704;729;746;14;5;si;si;"Le maestre comprano dei quaderni a quadretti; tutte preparano il necessario per le lezioni.";532;903;704;579;664;556;689;729;746;724;974;553;865;664.0;;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
C;90;todos;gender42;g_fem;masc;minero;no;469;901;627;1084;1004;14;4;no;no;"Le minatrici lavorano in condizioni pericolose; tutte chiedono migliori condizioni di lavoro nella miniera.";469;901;627;592;1014;1034;1084;1004;835;805;808;469;895;835.0;;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
C;107;Bologna;gender59;g_masc;masc;diputado;no;679;637;755;729;1019;14;6;no;no;"I deputati presentano un nuovo decreto sui trasporti; tutti sperano in una approvazione unanime.";679;637;755;686;969;777;866;759;729;1019;914;606;944;1029.0;;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
C;67;Alberta_Bologna;gender19;g_masc;fem;dermatólogo;si;446;595;1163;965;1053;13;6;si;si;"I parrucchieri acconciano i lunghi capelli della cliente; tutti utilizzano costosi prodotti biologici.";446;595;1163;489;1064;681;1028;730;965;1053;2115;923;920;;;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
C;95;Alberta_Bologna;gender47;g_masc;masc;carnicero;no;501;839;559;740;1199;13;5;si;si;"I macellai preparano tagli d' agnello fresco; tutti espongono i nuovi prezzi in vetrina.";501;839;559;1043;805;799;809;740;1199;641;919;1383;619;536.0;;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
C;106;Bologna;gender58;g_fem;masc;ministro;no;488;684;851;874;749;15;5;si;si;"I ministri partecipano alla riunione di gabinetto; tutti attendevano impazientemente dei dettagli sul piano economico.";488;684;851;695;678;504;905;874;749;945;686;677;720;566.0;579.0;60;60;23;femmina;italiana;xxx;Italiano;Laurea magistrale in corso;no;xxx;9107277
A;91;todos;gender43;g_masc;masc;marinero;no;669;662;646;660;733;13;5;no;no;"I marinai ricevono le indicazioni dal porto; tutti manovrano con destrezza la nave.";669;662;646;577;1229;656;780;660;733;641;881;599;664;;;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
A;54;todos;gender6;g_fem;fem;bibliotecario;no;940;785;638;884;727;14;5;si;si;"Le bibliotecarie organizzano alfabeticamente i nuovi libri; tutte eseguono il lavoro in modo rigoroso.";940;785;638;1212;774;752;650;884;727;1045;624;987;665;688.0;;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
A;56;todos;gender8;g_fem;fem;secretario;no;2008;672;794;731;631;13;5;no;no;"Le segretarie ricevono la documentazione ufficiale; tutte raccolgono le firme in ogni dipartimento.";2008;672;794;685;862;875;731;631;747;675;782;756;865;;;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
A;85;todos;gender37;g_masc;masc;bombero;no;691;751;651;717;779;14;6;si;si;"I becchini preparano la salma per la sepoltura; tutti aspettano in un rigoroso silenzio.";691;751;651;689;605;723;927;651;717;779;976;841;893;595.0;;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
A;88;todos;gender40;g_fem;masc;mecánico;no;632;970;1278;594;723;13;5;no;no;"Le meccaniche riparano il motore dell' automobile; tutte offrono un servizio eccellente al cliente.";632;970;1278;690;596;593;757;594;723;721;631;714;951;611.0;;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
A;49;todos;gender1;g_masc;fem;enfermero;no;825;839;774;669;704;14;7;si;si;"Gli infermieri controllano i turni di guardia del giorno; tutti trovano degli errori madornali.";825;839;774;799;714;708;968;761;759;669;704;1120;649;1073.0;;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
A;75;Bologna;gender27;g_masc;fem;fonoaudiólogo;no;8517;750;978;663;635;13;5;no;no;"I ginecologi visitano le pazienti con le infermiere; tutti monitorano la crescita fetale.";8517;750;978;590;613;797;613;1089;663;635;756;688;737;;;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
A;104;Bologna;gender56;g_fem;masc;plomero;no;583;1269;760;767;767;13;5;si;si;"Le idrauliche riparano la principale tubatura rotta; tutte ripristinano l' acqua corrente nell' intero edificio.";583;1269;760;639;731;804;815;767;767;772;634;764;1115;1199.0;657.0;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
A;59;todos;gender11;g_masc;fem;psicólogo;no;575;798;1020;721;711;13;4;no;no;"Gli psicologi organizzano una seduta collettiva; tutti offrono consulenza gratuita negli ambulatori pubblici.";575;798;1020;794;702;708;721;711;819;825;934;794;686;;;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
A;79;todos;gender31;g_masc;masc;herrero;no;813;670;614;742;555;14;5;no;no;"I fabbri saldano la nuova rete metallica; tutti eseguono un lavoro di squadra eccellente.";813;670;614;580;604;680;662;742;555;656;587;739;604;664.0;;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
A;78;todos;gender30;g_fem;masc;camionero;no;630;841;788;644;698;15;4;si;si;"Le giardiniere curano il parco pubblico; tutte potano gli alberi malati alla fine dell' inverno.";630;841;788;603;691;710;644;698;1087;538;893;778;738;518.0;630.0;61;61;44;Maschile;Italiana;xxx;Italiano;PhD (in corso);Sì;xxx;783444
B;92;todos;gender44;g_fem;masc;marinero;no;629;806;918;1542;1350;13;5;no;no;"Le marinaie ricevono le indicazioni dal porto; tutte manovrano con destrezza la nave.";629;806;918;744;919;984;1117;1542;1350;1090;838;674;711;;;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
B;50;todos;gender2;g_fem;fem;enfermero;no;591;592;831;954;817;14;7;si;si;"Le infermiere controllano i turni di guardia del giorno; tutte trovano degli errori madornali.";591;592;831;624;852;842;1074;612;961;954;817;964;665;1442.0;;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
B;77;todos;gender29;g_masc;masc;camionero;si;704;888;948;792;703;15;4;si;si;"I giardinieri curano il parco pubblico; tutti potano gli alberi malati alla fine dell' inverno.";704;888;948;669;676;813;792;703;1081;519;2585;1077;822;982.0;1262.0;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
B;87;todos;gender39;g_masc;masc;mecánico;no;566;1030;1737;1179;766;13;5;no;no;"I meccanici riparano il motore dell' automobile; tutti offrono un servizio eccellente al cliente.";566;1030;1737;641;1189;1177;601;1179;766;651;854;839;851;928.0;;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
B;80;todos;gender32;g_fem;masc;herrero;no;495;584;1692;718;700;14;5;no;no;"Le fabbre saldano la nuova rete metallica; tutte eseguono un lavoro di squadra eccellente.";495;584;1692;775;684;717;822;718;700;427;516;887;824;856.0;;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
B;55;todos;gender7;g_masc;fem;secretario;no;1586;596;804;1155;802;13;4;no;no;"I segretari ricevono la documentazione ufficiale; tutti raccolgono le firme in ogni dipartimento.";1586;596;804;737;864;805;1155;802;735;762;705;867;825;;;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
B;86;todos;gender38;g_fem;masc;bombero;no;607;654;672;705;1011;14;6;si;si;"Le becchine preparano la salma per la sepoltura; tutte aspettano in un rigoroso silenzio.";607;654;672;655;734;633;663;864;705;1011;732;746;776;519.0;;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
B;103;Bologna;gender55;g_masc;masc;plomero;no;634;751;726;1038;745;13;5;si;si;"Gli idraulici riparano la principale tubatura rotta; tutti ripristinano l' acqua corrente nell' intero edificio.";634;751;726;565;1132;752;839;1038;745;1028;751;959;899;941.0;558.0;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
B;60;todos;gender12;g_fem;fem;psicólogo;si;499;898;743;641;1239;13;4;no;no;"Le psicologhe organizzano una seduta collettiva; tutte offrono consulenza gratuita negli ambulatori pubblici.";499;898;743;487;670;606;641;1239;835;1176;1668;815;944;;;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
B;76;Bologna;gender28;g_fem;fem;fonoaudiólogo;no;481;1078;671;637;761;13;5;no;no;"Le ginecologhe visitano le pazienti con le infermiere; tutte controllano la crescita fetale.";481;1078;671;657;703;605;793;1127;637;761;786;810;894;;;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
B;53;todos;gender5;g_masc;fem;bibliotecario;no;550;843;655;677;1268;14;5;si;si;"I bibliotecari organizzano alfabeticamente i nuovi libri; tutti eseguono il lavoro in modo rigoroso.";550;843;655;716;1162;627;688;677;1268;648;552;531;815;635.0;;62;62;24;Femminile;Italiana;xxx;Italiano;Laurea magistrale (in corso);Sì;xxx;512005
C;83;todos;gender35;g_masc;masc;ingeniero;no;694;761;1271;1685;876;13;5;no;no;"Gli ingegneri predispongono il progetto del tunnel; tutti considerano la resistenza del terreno.";694;761;1271;811;1295;877;1814;1685;876;621;1033;663;1629;;;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;82;todos;gender34;g_fem;masc;carpintero;no;752;768;836;1200;975;13;6;si;si;"Le architette progettano strutture innovative per le aziende; tutte rispettano le norme ambientali.";752;768;836;1567;793;1054;714;815;1200;975;514;808;805;;;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;95;Alberta_Bologna;gender47;g_masc;masc;carnicero;no;728;752;702;935;1265;13;5;si;si;"I macellai preparano tagli d' agnello fresco; tutti espongono i nuovi prezzi in vetrina.";728;752;702;1481;594;747;899;935;1265;1092;851;1108;676;766.0;;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;106;Bologna;gender58;g_fem;masc;ministro;no;515;825;844;809;926;15;5;si;si;"I ministri partecipano alla riunione di gabinetto; tutti attendevano impazientemente dei dettagli sul piano economico.";515;825;844;648;581;711;964;809;926;1625;971;1679;671;805.0;762.0;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;107;Bologna;gender59;g_masc;masc;diputado;si;489;588;1086;1941;1149;14;6;no;no;"I deputati presentano un nuovo decreto sui trasporti; tutti sperano in una approvazione unanime.";489;588;1086;1129;978;865;3634;1031;1941;1149;3021;756;1661;1070.0;;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;58;todos;gender10;g_fem;fem;partero;si;611;797;988;1302;706;13;4;no;no;"Le ostetriche assistono molte partorienti in ospedale; tutte supportano le madri in travaglio.";611;797;988;871;880;933;1120;1302;706;703;613;1428;1225;;;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;51;todos;gender3;g_masc;fem;astrólogo;no;592;949;812;981;885;14;4;si;si;"Gli astrologi analizzano le carte astrali; tutti formulano la loro predizione per l' anno futuro.";592;949;812;810;843;1059;981;885;845;896;826;876;770;889.0;804.0;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;90;todos;gender42;g_fem;masc;minero;no;640;942;789;1136;1051;14;4;no;no;"Le minatrici lavorano in condizioni pericolose; tutte chiedono migliori condizioni di lavoro nella miniera.";640;942;789;783;824;781;1136;1051;1277;818;532;766;724;611.0;;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;67;Alberta_Bologna;gender19;g_masc;fem;dermatólogo;no;575;1013;999;921;781;13;6;si;si;"I parrucchieri acconciano i lunghi capelli della cliente; tutti utilizzano costosi prodotti biologici.";575;1013;999;865;840;711;606;698;921;781;1014;690;1077;;;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;63;todos;gender15;g_masc;fem;pedeagogo;si;593;924;1286;653;1389;13;5;no;no;"I portinai svolgono solertemente il loro lavoro; tutti puliscono con attenzione le scale.";593;924;1286;1044;627;883;803;653;1389;2734;987;837;999;;;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;62;todos;gender14;g_fem;fem;maestro;no;443;742;983;1065;878;14;5;si;si;"Le maestre comprano dei quaderni a quadretti; tutte preparano il necessario per le lezioni.";443;742;983;991;864;1733;921;1065;878;635;1109;626;612;558.0;;63;63;24;M;IT;xxx;Italiano;Laurea magistrale;Sì;xxx;584146
C;95;Alberta_Bologna;gender47;g_masc;masc;carnicero;no;900;947;759;1750;2588;13;5;si;si;"I macellai preparano tagli d' agnello fresco; tutti espongono i nuovi prezzi in vetrina.";900;947;759;1160;1147;865;1996;1750;2588;1085;1002;1106;975;636.0;;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
C;82;todos;gender34;g_fem;masc;carpintero;no;617;1650;1217;1386;1108;13;6;si;si;"Le architette progettano strutture innovative per le aziende; tutte rispettano le norme ambientali.";617;1650;1217;1265;1178;747;1019;882;1386;1108;768;977;1139;;;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
C;107;Bologna;gender59;g_masc;masc;diputado;no;769;3440;1525;874;1067;14;6;no;no;"I deputati presentano un nuovo decreto sui trasporti; tutti sperano in una approvazione unanime.";769;3440;1525;750;935;1404;1237;820;874;1067;2769;662;1648;808.0;;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
C;83;todos;gender35;g_masc;masc;ingeniero;no;558;974;1090;1046;1881;13;5;no;no;"Gli ingegneri predispongono il progetto del tunnel; tutti considerano la resistenza del terreno.";558;974;1090;2140;649;933;1234;1046;1881;727;1322;823;764;;;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
C;67;Alberta_Bologna;gender19;g_masc;fem;dermatólogo;no;639;919;1310;1151;1103;13;6;si;si;"I parrucchieri acconciano i lunghi capelli della cliente; tutti utilizzano costosi prodotti biologici.";639;919;1310;754;1606;590;969;885;1151;1103;1344;796;709;;;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
C;90;todos;gender42;g_fem;masc;minero;no;561;1388;1394;1218;1390;14;4;no;no;"Le minatrici lavorano in condizioni pericolose; tutte chiedono migliori condizioni di lavoro nella miniera.";561;1388;1394;795;1198;1257;1218;1390;1553;689;704;487;878;950.0;;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
C;62;todos;gender14;g_fem;fem;maestro;no;2650;211;2839;816;940;14;5;si;si;"Le maestre comprano dei quaderni a quadretti; tutte preparano il necessario per le lezioni.";2650;211;2839;1154;1709;1390;835;816;940;598;943;1029;672;840.0;;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
C;58;todos;gender10;g_fem;fem;partero;no;516;1438;750;1079;1821;13;4;no;no;"Le ostetriche assistono molte partorienti in ospedale; tutte supportano le madri in travaglio.";516;1438;750;1244;1588;975;752;1079;1821;677;860;872;949;;;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
C;63;todos;gender15;g_masc;fem;pedeagogo;si;698;2046;972;787;1105;13;5;no;no;"I portinai svolgono solertemente il loro lavoro; tutti puliscono con attenzione le scale.";698;2046;972;2345;721;3228;2539;787;1105;1420;919;616;829;;;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
C;51;todos;gender3;g_masc;fem;astrólogo;no;561;1025;1357;1119;815;14;4;si;si;"Gli astrologi analizzano le carte astrali; tutti formulano la loro predizione per l' anno futuro.";561;1025;1357;618;724;911;1119;815;505;648;1226;626;795;1043.0;866.0;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
C;106;Bologna;gender58;g_fem;masc;ministro;si;949;670;832;696;1704;15;5;si;si;"I ministri partecipano alla riunione di gabinetto; tutti attendevano impazientemente dei dettagli sul piano economico.";949;670;832;1144;736;942;913;696;1704;1353;1632;1706;693;870.0;721.0;64;64;43;uomo;Italiana;xxx;italiano;laurea triennale;si;xxx;831449
A;88;todos;gender40;g_fem;masc;mecánico;si;598;805;1284;896;1454;13;5;no;no;"Le meccaniche riparano il motore dell' automobile; tutte offrono un servizio eccellente al cliente.";598;805;1284;855;848;741;1985;896;1454;2459;1982;972;1067;832.0;;65;65;27;Maschio;Italiana;xxx;italiana;LM-39;sì;xxx;620343
A;56;todos;gender8;g_fem;fem;secretario;no;740;742;829;1720;942;13;5;no;no;"Le segretarie ricevono la documentazione ufficiale; tutte raccolgono le firme in ogni dipartimento.";740;742;829;857;996;977;1720;942;773;941;921;871;975;;;65;65;27;Maschio;Italiana;xxx;italiana;LM-39;sì;xxx;620343
A;49;todos;gender1;g_masc;fem;enfermero;no;512;848;874;960;1065;14;7;si;si;"Gli infermieri controllano i turni di guardia del giorno; tutti trovano degli errori madornali.";512;848;874;1869;1474;955;1706;630;1197;960;1065;751;628;735.0;;65;65;27;Maschio;Italiana;xxx;italiana;LM-39;sì;xxx;620343
A;75;Bologna;gender27;g_masc;fem;fonoaudiólogo;si;753;811;1476;790;878;13;5;no;no;"I ginecologi visitano le pazienti con le infermiere; tutti monitorano la crescita fetale.";753;811;1476;815;1183;729;1053;2105;790;878;1030;922;1443;;;65;65;27;Maschio;Italiana;xxx;italiana;LM-39;sì;xxx;620343
A;79;todos;gender31;g_masc;masc;herrero;no;653;837;641;744;1214;14;5;no;no;"I fabbri saldano la nuova rete metallica; tutti eseguono un lavoro di squadra eccellente.";653;837;641;754;1019;1217;920;744;1214;829;1472;789;1047;1796.0;;65;65;27;Maschio;Italiana;xxx;italiana;LM-39;sì;xxx;620343
A;54;todos;gender6;g_fem;fem;bibliotecario;no;629;721;669;1041;794;14;5;si;si;"Le bibliotecarie organizzano alfabeticamente i nuovi libri; tutte eseguono il lavoro in modo rigoroso.";629;721;669;2571;941;867;819;1041;794;781;731;821;1274;1599.0;;65;65;27;Maschio;Italiana;xxx;italiana;LM-39;sì;xxx;620343
A;104;Bologna;gender56;g_fem;masc;plomero;no;763;1545;1268;1035;930;13;5;si;si;"Le idrauliche riparano la principale tubatura rotta; tutte ripristinano l' acqua corrente nell' intero edificio.";763;1545;1268;1202;2385;992;994;1035;930;1467;821;950;1197;3021.0;885.0;65;65;27;Maschio;Italiana;xxx;italiana;LM-39;sì;xxx;620343
